date,avgmem,OT
2019-05-01 21:40,0.652793653,0.630554578
2019-05-01 21:45,0.613272909,0.595051326
2019-05-01 21:50,0.590881989,0.57992391
2019-05-01 21:55,0.616488781,0.619262588
2019-05-01 22:00,0.660793953,0.656940141
2019-05-01 22:05,0.690510032,0.666671238
2019-05-01 22:10,0.67999178,0.643565223
2019-05-01 22:15,0.669859815,0.623637241
2019-05-01 22:20,0.666002841,0.606169659
2019-05-01 22:25,0.616750097,0.584875656
2019-05-01 22:30,0.541735115,0.575568819
2019-05-01 22:35,0.534159708,0.577801281
2019-05-01 22:40,0.596528362,0.629840138
2019-05-01 22:45,0.59322283,0.613182395
2019-05-01 22:50,0.565505955,0.543329764
2019-05-01 22:55,0.584042803,0.538031349
2019-05-01 23:00,0.600368612,0.576326709
2019-05-01 23:05,0.674876415,0.541051612
2019-05-01 23:10,0.758082878,0.600492411
2019-05-01 23:15,0.820399764,0.645754983
2019-05-01 23:20,0.822007226,0.675743973
2019-05-01 23:25,0.796197021,0.573525793
2019-05-01 23:30,0.804157762,0.529912295
2019-05-01 23:35,0.792448847,0.537447216
2019-05-01 23:40,0.755781637,0.59598967
2019-05-01 23:45,0.741392213,0.643769148
2019-05-01 23:50,0.738879082,0.63443161
2019-05-01 23:55,0.716803463,0.635250069
2019-05-02 0:00,0.742892317,0.629975359
2019-05-02 0:05,0.752753279,0.595650051
2019-05-02 0:10,0.753924656,0.603422337
2019-05-02 0:15,0.723072088,0.614465884
2019-05-02 0:20,0.724871064,0.603469225
2019-05-02 0:25,0.733231985,0.595047226
2019-05-02 0:30,0.744951606,0.649581173
2019-05-02 0:35,0.744961534,0.618616187
2019-05-02 0:40,0.718258797,0.587740557
2019-05-02 0:45,0.703088963,0.578410973
2019-05-02 0:50,0.641242275,0.441905935
2019-05-02 0:55,0.611386428,0.399505413
2019-05-02 1:00,0.649820428,0.443422831
2019-05-02 1:05,0.695984517,0.497557657
2019-05-02 1:10,0.79022344,0.531374198
2019-05-02 1:15,0.789950997,0.565835077
2019-05-02 1:20,0.778686537,0.587042678
2019-05-02 1:25,0.686363299,0.482239461
2019-05-02 1:30,0.633083761,0.429334263
2019-05-02 1:35,0.67254534,0.365640022
2019-05-02 1:40,0.728232865,0.382462257
2019-05-02 1:45,0.72194216,0.400271331
2019-05-02 1:50,0.704852628,0.386021772
2019-05-02 1:55,0.747050736,0.301382676
2019-05-02 2:00,0.826622774,0.409476498
2019-05-02 2:05,0.882197101,0.431815937
2019-05-02 2:10,0.918325825,0.390371151
2019-05-02 2:15,0.927307553,0.382307361
2019-05-02 2:20,0.929333832,0.388754851
2019-05-02 2:25,0.932047104,0.364343552
2019-05-02 2:30,1,0.411457579
2019-05-02 2:35,0.953618799,0.337968755
2019-05-02 2:40,0.918326471,0.319039461
2019-05-02 2:45,0.917679642,0.364748275
2019-05-02 2:50,0.932706013,0.410410634
2019-05-02 2:55,0.990320702,0.392858349
2019-05-02 3:00,0.996268854,0.401016627
2019-05-02 3:05,0.96880699,0.362832373
2019-05-02 3:10,0.951536899,0.343453077
2019-05-02 3:15,0.837558929,0.431733749
2019-05-02 3:20,0.912992194,0.503126201
2019-05-02 3:25,0.915315067,0.502558533
2019-05-02 3:30,0.930276307,0.475418915
2019-05-02 3:35,0.933707404,0.405323861
2019-05-02 3:40,0.93555093,0.427693049
2019-05-02 3:45,0.93715046,0.416416396
2019-05-02 3:50,0.932273847,0.404810031
2019-05-02 3:55,0.924211744,0.399967303
2019-05-02 4:00,0.943722262,0.392053278
2019-05-02 4:05,0.956144411,0.387990628
2019-05-02 4:10,0.937990266,0.439334943
2019-05-02 4:15,0.91174555,0.463387642
2019-05-02 4:20,0.910684462,0.418595789
2019-05-02 4:25,0.840570131,0.336802669
2019-05-02 4:30,0.776727125,0.293652461
2019-05-02 4:35,0.76293388,0.281051508
2019-05-02 4:40,0.749919716,0.314527067
2019-05-02 4:45,0.779277689,0.356475027
2019-05-02 4:50,0.778030837,0.359510579
2019-05-02 4:55,0.740492895,0.366767007
2019-05-02 5:00,0.75823397,0.39921016
2019-05-02 5:05,0.818661751,0.428639693
2019-05-02 5:10,0.848468907,0.471642367
2019-05-02 5:15,0.858427106,0.539282786
2019-05-02 5:20,0.861608608,0.524496138
2019-05-02 5:25,0.859740886,0.509274956
2019-05-02 5:30,0.831987036,0.463857649
2019-05-02 5:35,0.830686819,0.451726327
2019-05-02 5:40,0.832788359,0.454137477
2019-05-02 5:45,0.878759523,0.485724293
2019-05-02 5:50,0.888358047,0.455778066
2019-05-02 5:55,0.882886152,0.447829312
2019-05-02 6:00,0.862174173,0.42828523
2019-05-02 6:05,0.849313672,0.452713351
2019-05-02 6:10,0.866926986,0.42407936
2019-05-02 6:15,0.860723425,0.456413664
2019-05-02 6:20,0.928996518,0.539322869
2019-05-02 6:25,0.948987733,0.536133629
2019-05-02 6:30,0.955270951,0.532564025
2019-05-02 6:35,0.951156077,0.486966944
2019-05-02 6:40,0.957246678,0.460362446
2019-05-02 6:45,0.930815878,0.450703233
2019-05-02 6:50,0.931668281,0.43754662
2019-05-02 6:55,0.897939683,0.428690143
2019-05-02 7:00,0.898536591,0.464227912
2019-05-02 7:05,0.914826771,0.478940006
2019-05-02 7:10,0.911605208,0.503017129
2019-05-02 7:15,0.904167382,0.528636713
2019-05-02 7:20,0.890328868,0.507731415
2019-05-02 7:25,0.915378174,0.531871046
2019-05-02 7:30,0.916965088,0.519946762
2019-05-02 7:35,0.929263406,0.537839897
2019-05-02 7:40,0.966526862,0.543732083
2019-05-02 7:45,0.961722308,0.522221478
2019-05-02 7:50,0.951142719,0.443182431
2019-05-02 7:55,0.901989729,0.445628312
2019-05-02 8:00,0.889335964,0.430839755
2019-05-02 8:05,0.855725017,0.447132198
2019-05-02 8:10,0.84127432,0.508983532
2019-05-02 8:15,0.830577148,0.582868068
2019-05-02 8:20,0.877547889,0.593006229
2019-05-02 8:25,0.865641014,0.535611162
2019-05-02 8:30,0.874021474,0.549220926
2019-05-02 8:35,0.891098649,0.524575655
2019-05-02 8:40,0.893450354,0.563588589
2019-05-02 8:45,0.903227391,0.539111193
2019-05-02 8:50,0.889902845,0.52733417
2019-05-02 8:55,0.850280679,0.471696302
2019-05-02 9:00,0.856961488,0.524155241
2019-05-02 9:05,0.806372625,0.493619049
2019-05-02 9:10,0.794452657,0.460628102
2019-05-02 9:15,0.807356702,0.489085431
2019-05-02 9:20,0.85395521,0.486921223
2019-05-02 9:25,0.853068008,0.454029381
2019-05-02 9:30,0.873698508,0.474375968
2019-05-02 9:35,0.841004549,0.459716355
2019-05-02 9:40,0.835850652,0.468791097
2019-05-02 9:45,0.878488362,0.551755855
2019-05-02 9:50,0.889710413,0.546371561
2019-05-02 9:55,0.878690003,0.502244973
2019-05-02 10:00,0.900932444,0.548387549
2019-05-02 10:05,0.868841542,0.514829907
2019-05-02 10:10,0.874163367,0.501110328
2019-05-02 10:15,0.825777725,0.481993939
2019-05-02 10:20,0.813894473,0.514871376
2019-05-02 10:25,0.83940455,0.51583814
2019-05-02 10:30,0.864232669,0.492425799
2019-05-02 10:35,0.838034042,0.471740207
2019-05-02 10:40,0.836684337,0.50657041
2019-05-02 10:45,0.88439113,0.536425632
2019-05-02 10:50,0.892096343,0.51447816
2019-05-02 10:55,0.861501165,0.53261805
2019-05-02 11:00,0.896062525,0.585547791
2019-05-02 11:05,0.88173322,0.513641468
2019-05-02 11:10,0.886814311,0.507348164
2019-05-02 11:15,0.888777253,0.538844417
2019-05-02 11:20,0.906716846,0.502913578
2019-05-02 11:25,0.900593138,0.488661506
2019-05-02 11:30,0.835773781,0.451975342
2019-05-02 11:35,0.837275173,0.464833974
2019-05-02 11:40,0.853553579,0.482117916
2019-05-02 11:45,0.833658394,0.502842706
2019-05-02 11:50,0.912631084,0.519628208
2019-05-02 11:55,0.856117494,0.475272543
2019-05-02 12:00,0.775526381,0.465374588
2019-05-02 12:05,0.723790431,0.475832789
2019-05-02 12:10,0.761157477,0.45651495
2019-05-02 12:15,0.805354612,0.470679091
2019-05-02 12:20,0.836932142,0.506677745
2019-05-02 12:25,0.880511647,0.54550422
2019-05-02 12:30,0.888755958,0.458558156
2019-05-02 12:35,0.852207738,0.442886689
2019-05-02 12:40,0.852653967,0.446011022
2019-05-02 12:45,0.857338038,0.466799526
2019-05-02 12:50,0.854751216,0.476535725
2019-05-02 12:55,0.891674476,0.511059792
2019-05-02 13:00,0.888657992,0.52558462
2019-05-02 13:05,0.891617856,0.531683251
2019-05-02 13:10,0.870711793,0.485301971
2019-05-02 13:15,0.905500171,0.477181775
2019-05-02 13:20,0.885859786,0.440393316
2019-05-02 13:25,0.872713421,0.448084932
2019-05-02 13:30,0.865050688,0.42743085
2019-05-02 13:35,0.877249011,0.415038472
2019-05-02 13:40,0.891414098,0.425623267
2019-05-02 13:45,0.874952352,0.421832747
2019-05-02 13:50,0.861254987,0.384429212
2019-05-02 13:55,0.838956621,0.373340845
2019-05-02 14:00,0.866834266,0.42433615
2019-05-02 14:05,0.859326856,0.414794275
2019-05-02 14:10,0.895315327,0.411879542
2019-05-02 14:15,0.91577569,0.470808454
2019-05-02 14:20,0.878821301,0.439269671
2019-05-02 14:25,0.866078914,0.404618731
2019-05-02 14:30,0.850276443,0.391415146
2019-05-02 14:35,0.837180211,0.396169819
2019-05-02 14:40,0.802307682,0.357888645
2019-05-02 14:45,0.789221051,0.376844169
2019-05-02 14:50,0.816899246,0.470752115
2019-05-02 14:55,0.787024223,0.488690768
2019-05-02 15:00,0.744959126,0.518481834
2019-05-02 15:05,0.793655738,0.49811065
2019-05-02 15:10,0.76237614,0.50449429
2019-05-02 15:15,0.747686298,0.524274178
2019-05-02 15:20,0.75969647,0.507346337
2019-05-02 15:25,0.758994351,0.498131762
2019-05-02 15:30,0.772257879,0.490847829
2019-05-02 15:35,0.76077165,0.468635445
2019-05-02 15:40,0.75382786,0.453342613
2019-05-02 15:45,0.738913276,0.419951383
2019-05-02 15:50,0.746621638,0.394860015
2019-05-02 15:55,0.765689517,0.407222885
2019-05-02 16:00,0.790409054,0.410639998
2019-05-02 16:05,0.796598677,0.386316386
2019-05-02 16:10,0.79390822,0.333998925
2019-05-02 16:15,0.834040018,0.366495383
2019-05-02 16:20,0.842527577,0.398607984
2019-05-02 16:25,0.803111166,0.389515088
2019-05-02 16:30,0.829436812,0.396751937
2019-05-02 16:35,0.790361669,0.364313838
2019-05-02 16:40,0.809887323,0.38086192
2019-05-02 16:45,0.799245229,0.40894209
2019-05-02 16:50,0.805926593,0.415443088
2019-05-02 16:55,0.810248761,0.450369913
2019-05-02 17:00,0.793845502,0.418940533
2019-05-02 17:05,0.832193916,0.323275637
2019-05-02 17:10,0.761387139,0.311645794
2019-05-02 17:15,0.719286377,0.327960652
2019-05-02 17:20,0.700481408,0.294043325
2019-05-02 17:25,0.729509934,0.358624373
2019-05-02 17:30,0.703476761,0.371682904
2019-05-02 17:35,0.727076598,0.353603473
2019-05-02 17:40,0.751628425,0.369166546
2019-05-02 17:45,0.771638192,0.423849323
2019-05-02 17:50,0.805818143,0.458949315
2019-05-02 17:55,0.828324741,0.490385136
2019-05-02 18:00,0.837108046,0.528389778
2019-05-02 18:05,0.813171512,0.484787061
2019-05-02 18:10,0.81767525,0.511105197
2019-05-02 18:15,0.807300522,0.53165527
2019-05-02 18:20,0.840097438,0.498486048
2019-05-02 18:25,0.849793444,0.534431034
2019-05-02 18:30,0.810540321,0.519941357
2019-05-02 18:35,0.785361268,0.575519883
2019-05-02 18:40,0.786235262,0.585387541
2019-05-02 18:45,0.795846259,0.589294552
2019-05-02 18:50,0.73791652,0.533031546
2019-05-02 18:55,0.749163436,0.568901213
2019-05-02 19:00,0.740427287,0.544041735
2019-05-02 19:05,0.709764379,0.599175948
2019-05-02 19:10,0.766871794,0.621011167
2019-05-02 19:15,0.809047075,0.684508893
2019-05-02 19:20,0.795788365,0.647048901
2019-05-02 19:25,0.764708552,0.583326562
2019-05-02 19:30,0.771609715,0.590329934
2019-05-02 19:35,0.742085828,0.544291704
2019-05-02 19:40,0.765307348,0.541855572
2019-05-02 19:45,0.748163048,0.572849734
2019-05-02 19:50,0.78884442,0.606400239
2019-05-02 19:55,0.806791594,0.622321556
2019-05-02 20:00,0.819460595,0.649972873
2019-05-02 20:05,0.81788281,0.618851238
2019-05-02 20:10,0.798602476,0.609394693
2019-05-02 20:15,0.777285813,0.627172028
2019-05-02 20:20,0.717547054,0.543397879
2019-05-02 20:25,0.713667675,0.574161998
2019-05-02 20:30,0.72277095,0.553789146
2019-05-02 20:35,0.67626987,0.592996958
2019-05-02 20:40,0.655110273,0.633564725
2019-05-02 20:45,0.649635647,0.660546004
2019-05-02 20:50,0.639668432,0.62867299
2019-05-02 20:55,0.640309453,0.58723722
2019-05-02 21:00,0.66832764,0.585900585
2019-05-02 21:05,0.675978323,0.615827453
2019-05-02 21:10,0.670605047,0.691216913
2019-05-02 21:15,0.658455928,0.649225673
2019-05-02 21:20,0.660108449,0.643598255
2019-05-02 21:25,0.660618073,0.654714813
2019-05-02 21:30,0.638783156,0.619412264
2019-05-02 21:35,0.655917389,0.600040162
2019-05-02 21:40,0.664637304,0.603369611
2019-05-02 21:45,0.669946523,0.660125765
2019-05-02 21:50,0.673107282,0.637892044
2019-05-02 21:55,0.66631973,0.647462448
2019-05-02 22:00,0.639221423,0.607258819
2019-05-02 22:05,0.62596813,0.592254123
2019-05-02 22:10,0.630885994,0.625796585
2019-05-02 22:15,0.586589937,0.541154073
2019-05-02 22:20,0.544945301,0.516153107
2019-05-02 22:25,0.604183096,0.578559371
2019-05-02 22:30,0.632437279,0.605518399
2019-05-02 22:35,0.622025194,0.550693122
2019-05-02 22:40,0.589073487,0.556008779
2019-05-02 22:45,0.583091242,0.582749906
2019-05-02 22:50,0.605443955,0.556131644
2019-05-02 22:55,0.609394953,0.555245825
2019-05-02 23:00,0.585748381,0.524436608
2019-05-02 23:05,0.679458642,0.546295913
2019-05-02 23:10,0.680852636,0.56954153
2019-05-02 23:15,0.692862365,0.613995229
2019-05-02 23:20,0.691464051,0.569369778
2019-05-02 23:25,0.68550897,0.5942273
2019-05-02 23:30,0.682023088,0.640110372
2019-05-02 23:35,0.661434347,0.543835936
2019-05-02 23:40,0.629269879,0.454422609
2019-05-02 23:45,0.544483112,0.399510544
2019-05-02 23:50,0.584650965,0.451901881
2019-05-02 23:55,0.549952466,0.427373105
2019-05-03 0:00,0.553539272,0.466414562
2019-05-03 0:05,0.565521342,0.505535142
2019-05-03 0:10,0.541523589,0.520194433
2019-05-03 0:15,0.594541398,0.560717329
2019-05-03 0:20,0.616635154,0.566165111
2019-05-03 0:25,0.579097045,0.545932683
2019-05-03 0:30,0.575638594,0.550950578
2019-05-03 0:35,0.54264047,0.503849534
2019-05-03 0:40,0.534229245,0.505877057
2019-05-03 0:45,0.520328934,0.519600023
2019-05-03 0:50,0.526467748,0.513816807
2019-05-03 0:55,0.543757804,0.516688589
2019-05-03 1:00,0.548755013,0.505690482
2019-05-03 1:05,0.601659691,0.49717251
2019-05-03 1:10,0.554993498,0.467199127
2019-05-03 1:15,0.590480667,0.511828374
2019-05-03 1:20,0.544757253,0.515267788
2019-05-03 1:25,0.583118712,0.594048174
2019-05-03 1:30,0.620500697,0.557946668
2019-05-03 1:35,0.648883168,0.561066472
2019-05-03 1:40,0.603964909,0.513845641
2019-05-03 1:45,0.612680303,0.533433362
2019-05-03 1:50,0.605619046,0.580066624
2019-05-03 1:55,0.60977352,0.547887557
2019-05-03 2:00,0.640255251,0.573412539
2019-05-03 2:05,0.604136225,0.507894538
2019-05-03 2:10,0.674309092,0.453131394
2019-05-03 2:15,0.6985357,0.497758954
2019-05-03 2:20,0.766241163,0.510740533
2019-05-03 2:25,0.735168597,0.471218537
2019-05-03 2:30,0.735784239,0.383064154
2019-05-03 2:35,0.715992629,0.341388647
2019-05-03 2:40,0.721866347,0.40769675
2019-05-03 2:45,0.734372798,0.44034199
